# Bloque 02 Paso 10 — IDs a actualizar tipo=1 -> tipo=2
# Generado: 2026-04-30 07:16:10
# Regex usados: 3 patterns MENSUAL (validados con sample 50 otras)
# Total filas: 46091
# Backup mysqldump server: ~/backups-bloque-02/asignacion-prerollback-2026-04-30.sql
# Backup sha256: a09f76951b2ce195d0eb5249bc7ed2e6d61d6c571c112afb9c55cfe170604897

# id,tipo_actual,fecha,notas_preview
15040,1,2017-12-19,REVISION MENSUAL COMUNICA PERO NO DA TIEMPOS (OK POR ICCA A FECHA 20/12/2017)
15041,1,2017-12-19,REVISION MENSUAL COMUNICA PERO NO DA TIEMPOS (OK POR ICCA A FECHA 20/12/2017)
15042,1,2017-12-19,REVISION MENSUAL COMUNICA PERO NO DA TIEMPOS (OK POR ICCA A FECHA 20/12/2017)
15043,1,2017-12-19,REVISION MENSUAL COMUNICA PERO NO DA TIEMPOS (OK POR ICCA A FECHA 20/12/2017)
15044,1,2017-12-19,REVISION MENSUAL COMUNICA PERO NO DA TIEMPOS (OK POR ICCA A FECHA 20/12/2017)
15046,1,2017-12-19,REVISION MENSUAL Y OK
15047,1,2017-12-19,REVISION MENSUAL Y OK
15048,1,2017-12-19,REVISION MENSUAL Y OK
15049,1,2017-12-19,REVISION MENSUAL Y OK
15050,1,2017-12-19,REVISION MENSUAL Y OK
15051,1,2017-12-19,REVISION MENSUAL Y OK
15052,1,2017-12-20,REVISION MENSUAL Y OK
15053,1,2017-12-20,REVISION MENSUAL Y OK
15054,1,2017-12-20,REVISION MENSUAL Y OK
15055,1,2017-12-20,REVISION MENSUALY OK
15056,1,2017-12-20,REVISION MENSUAL COMUNICA PERO N OMUESTRA LOS TIEMPOS EN PANTALLA; SI LOS REPROD
15057,1,2017-12-20,REVISION MENSUAL COMUNICA PERO N OMUESTRA LOS TIEMPOS EN PANTALLA; SI LOS REPROD
15058,1,2017-12-20,REVISION MENSUAL COMUNICA PERO NO MUESTRA LOS TIEMPOS EN PANTALLA; SI LOS REPROD
15059,1,2017-12-20,REVISION MENSUAL COMUNICA PERO NO MUESTRA LOS TIEMPOS EN PANTALLA; SI LOS REPROD
15060,1,2017-12-20,REVISION MENSUAL COMUNICA PERO NO MUESTRA LOS TIEMPOS EN PANTALLA; SI LOS REPROD
15061,1,2017-12-20,REVISION MENSUAL Y OK
15062,1,2017-12-20,REVISION MENSUAL Y OK
15063,1,2017-12-20,REVISION MENSUAL Y OK
15064,1,2017-12-20,REVISION MENSUAL Y OK
15065,1,2017-12-20,REVISION MENSUAL COMUNICA PERO NO MUESTRA LOS TIEMPOS EN PANTALLA; SI LOS REPROD
15066,1,2017-12-20,REVISION MENSUAL COMUNICA PERO NO MUESTRA LOS TIEMPOS EN PANTALLA; SI LOS REPROD
15067,1,2017-12-20,REVISION MENSUAL COMUNICA PERO NO MUESTRA LOS TIEMPOS EN PANTALLA; SI LOS REPROD
15068,1,2017-12-20,REVISION MENSUAL COMUNICA PERO NO MUESTRA LOS TIEMPOS EN PANTALLA; SI LOS REPROD
15069,1,2017-12-20,REVISION MENSUAL COMUNICA PERO NO MUESTRA LOS TIEMPOS EN PANTALLA; SI LOS REPROD
15070,1,2017-12-20,REVISION MENSUAL COMUNICA PERO NO MUESTRA LOS TIEMPOS EN PANTALLA; SI LOS REPROD
15071,1,2017-12-20,REVISION MENSUAL Y SIN TENSION
15073,1,2017-12-20,REVISION MENSUAL COMUNICA PERO NO MUESTRA LOS TIEMPOS EN PANTALLA; SI LOS REPROD
15074,1,2017-12-20,REVISION MENSUAL COMUNICA PERO NO MUESTRA LOS TIEMPOS EN PANTALLA; SI LOS REPROD
15075,1,2017-12-20,REVISION MENSUAL COMUNICA PERO NO MUESTRA LOS TIEMPOS EN PANTALLA; SI LOS REPROD
15076,1,2017-12-20,REVISION MENSUAL COMUNICA PERO NO MUESTRA LOS TIEMPOS EN PANTALLA; SI LOS REPROD
15077,1,2017-12-20,REVISION MENSUAL COMUNICA PERO NO MUESTRA LOS TIEMPOS EN PANTALLA; SI LOS REPROD
15078,1,2017-12-20,REVISION MENSUAL COMUNICA PERO NO MUESTRA LOS TIEMPOS EN PANTALLA; SI LOS REPROD
15079,1,2017-12-20,REVISION MENSUAL COMUNICA PERO NO MUESTRA LOS TIEMPOS EN PANTALLA; SI LOS REPROD
15080,1,2017-12-20,REVISION MENSUAL COMUNICA PERO NO MUESTRA LOS TIEMPOS EN PANTALLA; SI LOS REPROD
15081,1,2017-12-20,REVISION MENSUAL COMUNICA PERO NO MUESTRA LOS TIEMPOS EN PANTALLA; SI LOS REPROD
15085,1,2017-12-21,REVISION MENSUAL RESET Y OK
15086,1,2017-12-21,REVISION MENSUAL Y OK
15087,1,2017-12-21,REVISION MENSUAL RESET Y OK
15088,1,2017-12-21,REVISION MENSUAL Y OK
15089,1,2017-12-21,REVISION MENSUAL Y OK
15090,1,2017-12-21,REVISION MENSUAL Y OK
15091,1,2017-12-21,REVISION MENSUAL RESET Y OK
15092,1,2017-12-21,REVISION MENSUAL Y SIN TENSION A FEHCA 26/12/2017 NOS REMITEN QUE ESTA OK
15095,1,2017-12-21,REVISION MENSUAL Y OK
15097,1,2017-12-21,REVISION MENSUAL Y OK
15099,1,2017-12-21,REVISION MENSUAL Y SIN TENSION
15100,1,2017-12-21,REVISION MENSUAL Y OK
15102,1,2017-12-21,REVISION MENSUAL Y OK
15104,1,2017-12-21,REVISION MENSUAL Y OK
15105,1,2017-12-21,REVISION MENSUAL Y OK
15106,1,2017-12-21,REVISION MENSUAL Y OK
15107,1,2017-12-21,REVISION MENSUAL Y OK
15108,1,2017-12-21,REVISION MENSUAL Y OK
15109,1,2017-12-21,REVISION MENSUAL Y OK
15110,1,2017-12-21,REVISION MENSUAL Y OK
15111,1,2017-12-21,REVISION MENSUAL Y OK
15112,1,2017-12-21,REVISION MENSUAL Y OK
15113,1,2017-12-21,REVISION MENSUAL Y OK
15114,1,2017-12-21,REVISION MENSUAL Y OK 
15115,1,2017-12-21,REVISION MENSUAL Y OK
15117,1,2017-12-21,REVISION MENSUAL Y OK PERO KO AUDIO
15118,1,2017-12-21,REVISION MENSUAL Y OK PERO KO AUDIO
15119,1,2017-12-26,REVISION MENSUAL Y OK PERO KO AUDIO
15120,1,2017-12-26,REVISION MENSUAL RESET Y OK
15123,1,2017-12-26,REVISION MENSUAL Y OK
15124,1,2017-12-26,REVISION MENSUAL Y OK
15125,1,2017-12-26,REVISION MENSUAL Y OK
15126,1,2017-12-26,REVISION MENSUAL RESET Y OK
15128,1,2017-12-26,REVISION MENSUAL Y OK
15129,1,2017-12-26,REVISION MENSUAL Y OK
15130,1,2017-12-26,REVISION MENSUAL Y OK
15131,1,2017-12-26,REVISION MENSUAL Y OK
15132,1,2017-12-26,REVISION MENSUAL Y OK
15133,1,2017-12-26,REVISION MENSUAL Y OK
15135,1,2017-12-26,REVISION MENSUAL Y OK
15138,1,2017-12-26,revision mensual y ok
15139,1,2017-12-26,REVISION MENSUAL Y OK
15140,1,2017-12-26,REVISION MENSUAL Y OK
15141,1,2017-12-26,REVISION MENSUAL Y OK
15142,1,2017-12-26,REVISION MENSUAL Y OK
15144,1,2017-12-26,REVISION MENSUAL Y OK
15145,1,2017-12-26,REVIISON MENSUAL Y OK
15146,1,2017-12-26,REVISION MENSUAL Y OK
15147,1,2017-12-26,REVISION MENSUAL Y OK
15148,1,2017-12-26,REVISION MENSUAL Y OK
15149,1,2017-12-26,REVISION MENSUAL Y OK
15150,1,2017-12-26,REVISION MENSUAL Y OK
15151,1,2017-12-21,REVISION MENSUAL Y OK
15152,1,2017-12-21,REVISION MENSUAL Y OK
15153,1,2017-12-21,REVISION MENSUAL Y OK
15154,1,2017-12-21,REVISION MENSUAL Y OK
15156,1,2017-12-21,REVISION MENSUAL Y OK
15157,1,2017-12-21,REVISION MENSUAL Y OK
15158,1,2017-12-21,REVISION MENSUAL RESET Y OK
15159,1,2017-12-21,REVISION MENSUAL Y OK
15161,1,2017-12-21,REVISION MENSUAL Y OK
15162,1,2017-12-21,REVISION MENSUAL Y OK
15163,1,2017-12-21,REVISION MENSUAL Y OK
15164,1,2017-12-21,REVISION MENSUAL Y OK
15165,1,2017-12-21,REVISION MENSUAL Y OK
15166,1,2017-12-21,REVISION MENSUAL Y OK
15167,1,2017-12-21,REVISION MENSUAL Y OK
15168,1,2017-12-21,REVISION MENSUAL Y OK
15169,1,2017-12-21,REVISION MENSUAL Y OK
15170,1,2017-12-21,REVISION MENSUAL Y OK
15171,1,2017-12-21,REVISION MENSUAL Y OK
15174,1,2017-12-27,REVISION MENSUAL Y OK
15175,1,2017-12-27,REVISION MENSUAL RESET Y OK
15176,1,2017-12-27,REVIISON MENSUAL Y OK
15177,1,2017-12-27,REVISION MENSUAL Y OK
15178,1,2017-12-27,REVISION MENSUAL Y OK
15180,1,2017-12-27,REVISION MENSUAL Y SIN TENSION
15181,1,2017-12-27,REVISION MENSUAL Y OK
15182,1,2017-12-27,REVISION MENSUAL Y OK
15183,1,2017-12-27,REVISION MENSUAL Y OK
15184,1,2017-12-27,REVISION MENSUAL Y OK
15185,1,2017-12-27,REVISION MENSUAL Y OK
15186,1,2017-12-27,REVISION MENSUAL RESET Y NO TIEMPOS
15188,1,2017-12-27,REVISION MENSUAL Y OK
15189,1,2017-12-27,REVISION MENSUAL Y OK
15191,1,2017-12-27,REVISION MENSUAL SUP: OK E INF: RESET Y NO TIEMPOS
15193,1,2017-12-27,REVISION MENSUAL Y SIN TENSION
15194,1,2017-12-27,REVISION MENSUAL Y OK
15195,1,2017-12-27,REVISION MENSUAL Y OK
15198,1,2017-12-27,REVISION MENSUAL Y OK PERO PULSADOR KO
15202,1,2017-12-27,REVISION MENSUAL RESET Y OK
15203,1,2017-12-27,REVISION MENSUAL Y OK
15205,1,2017-12-27,REVISION MENSUAL Y OK
15212,1,2017-12-27,REVISION MENSUAL Y OK
15213,1,2017-12-27,REVISION MENSUAL Y OK
15214,1,2017-12-27,REVISION MENSUAL Y OK
15215,1,2017-12-27,REVISION MENSUAL Y OK
15216,1,2017-12-27,REVISION MENSUAL Y OK
15217,1,2017-12-27,REVISION MENSUAL Y OK
15218,1,2017-12-27,REVISION MENSUAL Y OK
15219,1,2017-12-27,REVISION MENSUAL Y OK
15220,1,2017-12-27,REVISION MENSUAL Y OK
15221,1,2017-12-27,REVISION MENSUAL Y OK
15222,1,2017-12-27,REVISION MENSUAL Y OK
15223,1,2017-12-27,REVISION MENSUAL Y OK
15224,1,2017-12-27,REVISION MENSUAL Y OK
15225,1,2017-12-27,REVISION MENSUAL Y OK
15226,1,2017-12-27,REVISION MENSUAL Y OK
15227,1,2017-12-27,REVISION MENSUAL Y OK
15228,1,2017-12-27,REVISION MENSUAL Y OK
15231,1,2017-12-27,REVIISON MENSUAL Y OK
15232,1,2017-12-27,REVISION MENSUAL Y OK
15233,1,2017-12-27,REVISION MENSUAL Y OK
15234,1,2017-12-27,REVISION MENSUAL Y OK
15235,1,2017-12-27,REVISION MENSUAL Y OK
15236,1,2017-12-27,REVISION MENSUAL Y OK
15237,1,2017-12-27,REVISION MENSUAL Y OK
15238,1,2017-12-27,REVISION MENSUAL Y OK
15239,1,2017-12-27,REVISION MENSUAL Y OK
15240,1,2017-12-27,REVISION MENSUAL Y OK
15242,1,2017-12-28,REVISION MENSUAL Y OK
15243,1,2017-12-28,REVISIO NMENSUAL Y OK
15244,1,2017-12-28,REVISIO NMENSUAL  YOK
15245,1,2017-12-28,REVISION MENSUAL Y OK
15246,1,2017-12-28,REVISION MENSUAL Y NO TIENE TENSION
15248,1,2017-12-28,REVISION MENSUAL Y OK
15250,1,2017-12-28,REVISION MENSUAL Y OK
15251,1,2017-12-28,REVISION MENSUAL Y OK
15252,1,2017-12-28,REVISION MENSUAL Y OK
15254,1,2017-12-28,REVISIO NMENSUAL Y OK
15255,1,2017-12-28,REVISION MENSUAL Y OK
15256,1,2017-12-28,REVISION MENSUAL Y OK
15257,1,2017-12-28,REVISION MENSUAL Y OK
15258,1,2017-12-28,REVISION MENSUAL COMUNIC PERO NO MUESTRA LOS TIEMPOS EN PANTALLA; SI LOS REPRODU
15259,1,2017-12-28,REVISION MENSUAL Y OK
15260,1,2017-12-28,REVISION MENSUAL RESET; COMUNICA PERO NO MUESTRA TIEMPOS
15261,1,2017-12-28,REVISION MENSUAL Y OK
15263,1,2017-12-28,REVISION MENSUAL  Y OK
15265,1,2017-12-28,REVISION MENSUAL Y OK
15266,1,2017-12-28,REVISION MENSUAL Y OK
15267,1,2017-12-28,REVISIO NMENSUAL Y OK
15269,1,2017-12-28,REVISION MENSUAL Y OK
15270,1,2017-12-28,REVISIO NMENSUAL  YOK
15271,1,2017-12-28,REVISION MENSUAL Y SIN TENSION
15272,1,2017-12-28,REVISION MENSUAL Y OK
15273,1,2017-12-28,REVISION MENSUAL RESET Y OK
15274,1,2017-12-28,REVISION MENSUAL  YOK
15275,1,2017-12-28,REVISION MENSUAL SE RETIRA SD YSIM POR KO
15276,1,2017-12-28,REVISION MENSUAL Y OK
15277,1,2017-12-28,REVISIO NMENSUAL Y OK
15278,1,2017-12-28,REVISION MENSUAL Y SIN TENSION
15280,1,2017-12-28,REVISION MENSUAL Y OK
15282,1,2017-12-28,REVISION MENSUAL Y OK
15283,1,2017-12-28,REVISION MENSUAL Y OK
15284,1,2017-12-28,REVISION MENSUAL RESET Y OK
15285,1,2017-12-28,REVISION MENSUAL  YOK
15286,1,2017-12-28,REVISION MENSUAL Y OK
15287,1,2017-12-28,REVISIO NMENSUAL  YOK
15288,1,2018-01-02,REVISION MENSUAL Y OK
15291,1,2018-01-02,REVISION MENSUAL Y OK
15292,1,2018-01-02,REVISION MENSUAL Y OK
15293,1,2018-01-02,REVISIO NMENSUAL  YOK
15294,1,2018-01-02,REVISION MENSUAL Y OK
15295,1,2018-01-02,REVISION MENSUAL RESET Y OK
15296,1,2018-01-02,REVISION MENSUAL Y NO OFRECE TIEMPOS PROBLEMAS CON EL SAE
15297,1,2018-01-02,REVISION MENSUAL Y OK
15299,1,2018-01-02,REVISION MENSUAL Y NO OFRECE TIEMPOS PROBLEMAS CON EL SAE
15300,1,2018-01-02,REVISION MENSUAL Y NO OFRECE TIEMPOS PROBLEMAS CON EL SAE
15301,1,2018-01-02,REVISION MENSUAL Y NO OFRECE TIEMPOS PROBLEMAS CON EL SAE
15302,1,2018-01-02,REVISION MENSUAL Y NO OFRECE TIEMPOS PROBLEMAS CON EL SAE
15303,1,2018-01-02,REVISION MENSUAL Y NO OFRECE TIEMPOS PROBLEMAS CON EL SAE
15304,1,2018-01-02,REVISION MENSUAL Y NO OFRECE TIEMPOS PROBLEMAS CON EL SAE
15305,1,2018-01-02,REVISION MENSUAL Y NO OFRECE TIEMPOS PROBLEMAS CON EL SAE
15306,1,2018-01-02,REVISION MENSUAL Y NO OFRECE TIEMPOS PROBLEMAS CON EL SAE
15308,1,2018-01-02,REVISION MENSUAL Y NO OFRECE TIEMPOS PROBLEMAS CON EL SAE
15309,1,2018-01-02,REVISION MENSUAL Y NO OFRECE TIEMPOS PROBLEMAS CON EL SAE
15310,1,2018-01-02,REVISION MENSUAL Y NO OFRECE TIEMPOS PROBLEMAS CON EL SAE
15312,1,2018-01-02,REVISION MENSUAL Y NO OFRECE TIEMPOS PROBLEMAS CON EL SAE
15313,1,2018-01-02,REVISION MENSUAL Y NO OFRECE TIEMPOS PROBLEMAS CON EL SAE
15314,1,2018-01-02,REVISION MENSUAL SUP. OK E INF: NO DATIEMPOS PROBLEMAS CON EL SAE
15315,1,2018-01-02,REVISION MENSUAL SUP. OK E INF: NO MUESTRA TIEMPOS PROBLEMAS CON EL SAE
15316,1,2018-01-02,REVISION MENSUAL SUP: OK E INF: NO DA TIEMPOS PROBLEMAS CON EL SAE
15317,1,2018-01-02,REVISION MENSUAL Y NO OFRECE TIEMPOS PROBLEMAS CON EL SAE
15318,1,2018-01-02,REVISION MENSUAL Y NO OFRECE TIEMPOS PROBLEMAS CON EL SAE
15319,1,2018-01-02,REVISION MENSUAL Y NO OFRECE TIEMPOS PROBLEMAS CON EL SAE
15320,1,2018-01-02,REVISION MENSUAL Y NO OFRECE TIEMPOS PROBLEMAS CON EL SAE
15323,1,2018-01-02,REVISION MENSUAL Y NO OFRECE TIEMPOS PROBLEMAS CON EL SAE
15324,1,2018-01-02,REVISION MENSUAL Y NO OFRECE TIEMPOS PROBLEMAS CON EL SAE
15325,1,2018-01-03,REVISION MENSUAL SUP: OK E INF: COMUNCIA PERO NO MUESTRA LOS TIEMPOS EN PANTALLA
15327,1,2018-01-03,REVISION MENSUAL  Y OK
15328,1,2018-01-03,REVISIO NMENSUAL  YOK
15332,1,2018-01-03,REVISION MENSUAL Y COMUNICA PERO NO MUESTRA LOS TIEMPOS EN PANTALLA SI LOS REPRO
15334,1,2018-01-03,REVISION MENSUAL COMUNICA PEOR NO MUESTRA LOS TIEMPOS EN PANTALLA; PERO SI LOS R
15337,1,2018-01-03,REVISION MENSUAL SUP: OK E INF: COMUNICA PERO NO MUESTRA LOS TIEMPOS EN PANTALLA
15338,1,2018-01-03,REVISON MENSUAL Y OK
15339,1,2018-01-03,REVISION MENSUAL Y OK
15341,1,2018-01-03,REVISON MENSUAL Y OK
15342,1,2018-01-03,REVISION MENSUAL Y OK
15343,1,2018-01-03,REVISION MENSUAL Y OK
15344,1,2018-01-03,REVISION MENSUAL Y OK
15345,1,2018-01-03,REVISION MENSUAL Y OK
15346,1,2018-01-03,REVISION MENSUAL  YOK
15347,1,2018-01-03,REVISON MENSUAL Y OK
15348,1,2018-01-03,REVISION MENSUAL Y OK
15349,1,2018-01-03,REVISION MENSUAL Y OK
15350,1,2018-01-03,REVISION MENSUAL Y COMUNICA PERO NO MUESTRA LOS TIEMPOS EN PANTALLA; SI LOS REPR
15351,1,2018-01-03,REVISION MENSUAL Y NO MUESTRA TIEMPOS EN PANTALLA; SI LOS REPRODUCE POR EL AUDIO
15352,1,2018-01-03,REVISON MENSUAL Y OK
15353,1,2018-01-03,REVISION MENSUAL Y OK
15354,1,2018-01-03,REVISION MENSUAL Y OK
15355,1,2018-01-03,EVISON MENSUAL Y OK
15357,1,2018-01-03,REVISION MENSUAL Y OK
15358,1,2018-01-03,REVISION MENSUAL Y OK
15359,1,2018-01-03,REVISIO NMENSUAL  YOK
15360,1,2018-01-03,REVISION MENSUAL RESET Y OK
15361,1,2018-01-03,REVISON MENSUAL Y OK
15362,1,2018-01-03,REVISION MENSUAL Y OK
15363,1,2018-01-04,REVISION MENSUAL Y OK
15364,1,2018-01-04,REVISOIN MENSUAL Y OK
15365,1,2018-01-04,REVISION MENSUAL Y OK
15366,1,2018-01-04,REVISION MENSUAL  YOK
15367,1,2018-01-04,REVISON MENSUAL Y OK
15368,1,2018-01-04,REVISON MENSUAL Y OK
15369,1,2018-01-04,REVISION MENSUAL Y OK
15370,1,2018-01-04,R3EVISON MENSUAL Y OK
15371,1,2018-01-04,REVISION MENSUAL Y OK
15372,1,2018-01-04,REVISION MENSUAL Y OK
15374,1,2018-01-04,REVISION MENSUAL Y OK
15375,1,2018-01-04,REVISION MENSUAL  YOK
15376,1,2018-01-04,REVISION MENSUAL  YOK
15377,1,2018-01-04,REVISION MENSUAL Y OK
15378,1,2018-01-04,REVISION MENSUAL  YOK
15379,1,2018-01-04,REVISION MENSUAL  YOK
15381,1,2018-01-04,REVISION MENSUAL Y OK
15382,1,2018-01-04,REVISION MENSUAL Y OK
15383,1,2018-01-04,REVISION MENSUAL RESET Y NO TIEMPOS
15384,1,2018-01-04,REVISION MENSUAL Y OK
15385,1,2018-01-04,REVISION MENSUAL Y OK
15386,1,2018-01-04,REVISION MENSUAL Y OK
15388,1,2018-01-04,REVISION MENSUAL Y OK
15389,1,2018-01-04,REVISION MENSUAL Y OK
15390,1,2018-01-04,REVISION MENSUAL Y OK
15391,1,2018-01-04,REVISION MENSUAL Y OK
15392,1,2018-01-04,REVISION MENSUAL Y OK
15393,1,2018-01-04,REVISION MENSUAL Y OK
15394,1,2018-01-04,REVISION MENSUAL Y OK
15395,1,2018-01-04,REVISION MENSUAL Y OK
15396,1,2018-01-04,REVISION MENSUAL Y OK
15397,1,2018-01-04,REVISION MENSUAL Y OK
15398,1,2018-01-04,REVISION MENSUAL Y OK
15400,1,2018-01-04,REVISION MENSUAL Y OK
15401,1,2018-01-09,REVISON MENSUAL Y OK
15402,1,2018-01-09,REVISION MENSUAL  YOK
15403,1,2018-01-09,REVISION MENSUAL  YOK
15404,1,2018-01-09,REVISION MENSUAL Y OK
15405,1,2018-01-09,REVISION MENSUAL SUP:COMUNICA PERO NO MUESTRA TIEMPOS EN PANTALLA PERO SI LOS RE
15406,1,2018-01-09,REVISION MENSUAL AJUSTE DE VOLUMEN Y OK
15407,1,2018-01-09,REVISION MENSUAL Y OK
15408,1,2018-01-09,REVISION MENSUAL Y OK
15409,1,2018-01-09,REVISION MENSUAL SUP: OK E INF: EL PANEL COMUNICA PERO NO MUESTRA LOS TIEMPOS EN
15410,1,2018-01-09,REVISION MENSUAL Y OK
15411,1,2018-01-09,REVIISON MENSUAL Y OK
15412,1,2018-01-09,REVISION MENSUAL Y SIN TENSION
15414,1,2018-01-09,REVISION MENSUAL Y OK
15415,1,2018-01-09,REVISION MENSUAL Y OK
15416,1,2018-01-09,REVISION MENSUAL Y OK
15417,1,2018-01-09,REVISION MENSUAL Y OK
15418,1,2018-01-10,REVISION MENSUAL Y OK
15420,1,2018-01-10,REVISION MENSUAL Y OK
15421,1,2018-01-10,REVISION MENSUAL Y OK
15422,1,2018-01-10,REVISION MENSUAL Y OK
15423,1,2018-01-10,REVISION MENSUAL Y OK
15424,1,2018-01-10,REVISON MENSUAL Y OK
15426,1,2018-01-10,REVISION MENSUAL Y OK
15427,1,2018-01-10,REVISION MENSUAL Y OK
15428,1,2018-01-10,REVISION MENSUAL Y OK
15429,1,2018-01-10,REVISION MENSUAL Y COMUNICA PEOR NO MUESTRA TIEMPOS EN PANTALLA; SI LOS REPRODUC
15431,1,2018-01-10,REVISION MENSUAL Y OK
15433,1,2018-01-10,REVISION MENSUAL COMUNICA PERO NO MUESTRA LA INFORMACION EN PANTALLA; SI LO REPO
15434,1,2018-01-10,REVISION MENSUAL Y OK
15435,1,2018-01-10,REVISION MENSUAL COMUNICA PERO NO MUESTRA LA INFORMACION EN PANTALLA; SI LO REPO
15438,1,2018-01-10,REVISION MENSUAL COMUNICA PERO NO MUESTRA LA INFORMACION EN PANTALLA; SI LO REPO
15439,1,2018-01-10,REVISION MENSUAL Y OK
15441,1,2018-01-10,REVISON MENSUAL Y OK
15442,1,2018-01-10,REVISION MENSUAL COMUNICA PERO NO MUESTRA LA INFORMACION EN PANTALLA; SI LO REPO
15443,1,2018-01-10,REVISION MENSUAL COMUNICA PERO NO MUESTRA LA INFORMACION EN PANTALLA; SI LO REPO
15445,1,2018-01-10,REVIISON MENSUAL Y OK
15446,1,2018-01-10,REVISION MENSUAL COMUNICA PERO NO MUESTRA LA INFORMACION EN PANTALLA; SI LO REPO
15447,1,2018-01-11,REVISION MENSUAL Y OK
15448,1,2018-01-11,REVISION MENSUAL SUP: OK E INF: RESET Y OK
15450,1,2018-01-11,REVISION MENSUAL  YOK
15451,1,2018-01-11,REVISION MENSUAL Y OK
15453,1,2018-01-11,REVISION MENSUAL Y OK
15455,1,2018-01-11,REVISON MENSUAL Y OK
15457,1,2018-01-11,REVISON MENSUAL Y OK
15459,1,2018-01-11,REVSION MENSUAL Y OK
15460,1,2018-01-11,REVISON MENSUAL Y OK
15462,1,2018-01-11,REVIISON MENSUAL Y OK
15463,1,2018-01-11,REVISON MENSUAL Y OK
15464,1,2018-01-11,REVISION MENSUAL Y OK
15467,1,2018-01-11,REVISION MENSUAL Y OK
15468,1,2018-01-11,REVISION MENSUAL Y OK
15469,1,2018-01-11,REVISION MENSUAL Y OK
15470,1,2018-01-11,REVISON MENSUAL Y OK
15471,1,2018-01-11,REVISION MENSUAL Y OK
15473,1,2018-01-11,REVISION MENSUAL Y SIN TENSION
15474,1,2018-01-11,REVISION MENSUAL Y OK
15475,1,2018-01-11,REVISION MENSUAL Y OK PERO KO AUDIO
15477,1,2018-01-11,REVISION MENSUAL Y OK
15478,1,2018-01-11,REVISION MENSUAL Y OK
15479,1,2018-01-11,REVISION MENSUAL Y OK
15480,1,2018-01-11,REVISION MENSUAL Y OK
15481,1,2018-01-11,REVISION MENSUAL Y OK
15484,1,2018-01-15,REVISON MENSUAL Y OK
15486,1,2018-01-15,REVISION MENSUAL Y OK
15487,1,2018-01-15,REVISION MENSUAL Y OK
15488,1,2018-01-15,REVISON MENSUAL Y OK PERO MARQUESINA VANDALIZADA
15489,1,2018-01-15,REVISION MENSUAL Y OK
15490,1,2018-01-15,REVISION MENSUAL Y OK
15493,1,2018-01-15,REVISION MENSUAL Y OK
15494,1,2018-01-15,REVISION MENSUAL Y OK PERO KO AUDIO
15495,1,2018-01-15,REVISIO NMENSUAL Y OK PERO KO AUDIO
15496,1,2018-01-15,REVISION MENSUAL Y OK
15497,1,2018-01-15,REVISION MENSUAL Y OK
15498,1,2018-01-15,REVISION MENSUAL Y OK
15499,1,2018-01-15,REVISON MENSUAL Y OK
15500,1,2018-01-15,REVISION MENSUAL Y OK
15501,1,2018-01-15,REVISION MENSUAL Y OK
15502,1,2018-01-15,REVISION MENSUAL Y OK
15503,1,2018-01-15,REVISION MENSUAL Y OK
15508,1,2018-01-17,REVISION MENSUAL Y OK
15509,1,2018-01-17,REVISION MENSUAL SUP: SE RETIRA SD YSIM DE AUTOPERIFERIA A FECHA 17/01/2018 E IN
15510,1,2018-01-17,REVISION MENSUAL Y OK
15511,1,2018-01-17,REVISION MENSUAL  YOK
15512,1,2018-01-17,REVISION MENSUAL Y SIN TENSION
15513,1,2018-01-17,REVISION MENSUAL  YOK
15514,1,2018-01-17,REVIISON MENSUAL Y OK
15515,1,2018-01-17,REVISION MENSUAL  YOK
15516,1,2018-01-17,REVISION MENSUAL  YOK
15517,1,2018-01-17,REVISION MENSUAL Y OK
15518,1,2018-01-17,REVISION MENSUAL Y OK
15519,1,2018-01-17,REVISION MENSUAL RESET Y OK
15521,1,2018-01-17,REVISION MENSUAL RESET Y OK
15524,1,2018-01-18,REVISON MENSUAL Y OK
15525,1,2018-01-18,REVISION MENSUAL RESET Y OK
15526,1,2018-01-18,REVISION MENSUAL Y OK
15529,1,2018-01-18,REVISION MENSUAL RESET Y OK
15531,1,2018-01-18,REVISION MENSUAL Y OK
15532,1,2018-01-18,REVISION MENSUAL Y SIN TENSION
15554,1,2018-01-22,REVISION MENSUAL Y OK
15555,1,2018-01-22,REVISION MENSUAL  YOK
15556,1,2018-01-22,REVISON MENSUAL Y OK
15558,1,2018-01-22,REVISION MENSUAL Y OK
15559,1,2018-01-22,REVISION MENSUAL Y OK
15560,1,2018-01-22,REVISION MENSUAL Y OK
15563,1,2018-01-22,REVISION MENSUAL Y OK
15566,1,2018-01-22,REVISION MENSUAL Y OK
15567,1,2018-01-22,REVISION MENSUAL Y OK
15569,1,2018-01-22,REVISON MENSUAL Y OK
15570,1,2018-01-22,REVISION MENSUAL Y OK
15572,1,2018-01-22,REVISION MENSUAL  YOK
15573,1,2018-01-22,REVISON MENSUAL Y OK
15574,1,2018-01-22,REVISION MENSUAL  YOK
15575,1,2018-01-22,REVISION MENSUAL Y OK
15576,1,2018-01-22,REVISION MENSUAL Y OK
15578,1,2018-01-22,REVISION MENSUAL Y OK
15580,1,2018-01-22,REVISION MENSUAL Y OK
15581,1,2018-01-22,REVIISON MENSUAL  YOK
15582,1,2018-01-22,REVISION MENSUAL  YOK
15583,1,2018-01-22,REVISION MENSUAL Y OK
